No errors
No warnings
368 ms
data source=metars
4796 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KSCR 171915Z AUTO 25004G15KT 10SM CLR 08/M04 A2985 RMK AO2 T00831039,KSCR,2021-01-17T19:15:00Z,35.7,-79.5,8.3,-3.9,250,4,15,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
KSAZ 171915Z AUTO 30005KT 4SM BR OVC007 M06/M06 A2976 RMK AO2,KSAZ,2021-01-17T19:15:00Z,46.37,-94.8,-6.0,-6.0,300,5,,4.0,29.760826,,,TRUE,TRUE,,,,,,BR,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,391.0
KS71 171915Z AUTO 00000KT 10SM M02/M03 A2981 ,KS71,2021-01-17T19:15:00Z,48.6,-109.25,-2.0,-3.0,0,0,,10.0,29.811024,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,736.0
KS33 171915Z AUTO 27004KT 10SM CLR 10/02 A3041 RMK AO2,KS33,2021-01-17T19:15:00Z,44.67,-121.15,10.0,2.0,270,4,,10.0,30.410433,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,739.0
KS25 171915Z AUTO 22004KT 10SM CLR M02/M05 A2986 RMK AO2 PWINO,KS25,2021-01-17T19:15:00Z,47.8,-103.25,-2.0,-5.0,220,4,,10.0,29.861221,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,632.0
KRZT 171915Z AUTO 23007KT 10SM SCT012 BKN025 OVC031 02/00 A2973 RMK AO2 PWINO,KRZT,2021-01-17T19:15:00Z,39.43,-83.02,2.0,0.0,230,7,,10.0,29.731298,,,TRUE,TRUE,,,,,TRUE,,SCT,1200,BKN,2500,OVC,3100,,,MVFR,,,,,,,,,,,,METAR,217.0
KRZN 171915Z AUTO 28004KT 10SM OVC008 M05/M07 A2976 RMK AO2 T10471067,KRZN,2021-01-17T19:15:00Z,45.82,-92.37,-4.7,-6.7,280,4,,10.0,29.760826,,,TRUE,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,301.0
KRZL 171915Z AUTO 25007KT 10SM OVC013 M01/M03 A2971 RMK AO2,KRZL,2021-01-17T19:15:00Z,40.95,-87.18,-1.0,-3.0,250,7,,10.0,29.71063,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,210.0
KRYV 171915Z AUTO 30004KT 10SM OVC015 M01/M04 A2968 RMK AO2 T10121036,KRYV,2021-01-17T19:15:00Z,43.17,-88.72,-1.2,-3.6,300,4,,10.0,29.681103,,,TRUE,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,249.0
KRVL 171915Z AUTO 24009G19KT 10SM BKN033 OVC039 04/M00 A2967 RMK AO2,KRVL,2021-01-17T19:15:00Z,40.68,-77.63,4.0,0.0,240,9,19,10.0,29.66929,,,TRUE,TRUE,,,,,,,BKN,3300,OVC,3900,,,,,VFR,,,,,,,,,,,,METAR,250.0
KRUG 171915Z AUTO 29008KT 10SM CLR M03/M07 A2985 RMK AO2,KRUG,2021-01-17T19:15:00Z,48.38,-100.02,-3.0,-7.0,290,8,,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,469.0
KRRT 171915Z AUTO 30005KT 10SM -SN BKN011 OVC026 M08/M09 A2980 RMK AO2,KRRT,2021-01-17T19:15:00Z,48.93,-95.33,-8.0,-9.0,300,5,,10.0,29.799213,,,TRUE,TRUE,,,,,,-SN,BKN,1100,OVC,2600,,,,,MVFR,,,,,,,,,,,,METAR,327.0
KRRL 171915Z AUTO 30006KT 10SM OVC015 M04/M07 A2968 RMK AO2 T10371072 TSNO,KRRL,2021-01-17T19:15:00Z,45.2,-89.72,-3.7,-7.2,300,6,,10.0,29.681103,,,TRUE,TRUE,,,TRUE,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,SPECI,397.0
KRPD 171915Z AUTO 29006KT 10SM BKN014 OVC022 M03/M06 A2975 RMK AO2 T10291059,KRPD,2021-01-17T19:15:00Z,45.42,-91.77,-2.9,-5.9,290,6,,10.0,29.749016,,,TRUE,TRUE,,,,,,,BKN,1400,OVC,2200,,,,,MVFR,,,,,,,,,,,,METAR,334.0
KROX 171915Z 32009KT 10SM -SN BKN018 OVC027 A2981 RMK AO2 TSNO,KROX,2021-01-17T19:15:00Z,48.85,-95.7,,,320,9,,10.0,29.811024,,,,TRUE,,,TRUE,,,-SN,BKN,1800,OVC,2700,,,,,MVFR,,,,,,,,,,,,METAR,320.0
KROS 171915Z AUTO 00000KT 10SM OVC008 M06/M07 A2977 RMK AO2 T10651075,KROS,2021-01-17T19:15:00Z,45.7,-92.95,-6.5,-7.5,0,0,,10.0,29.769686,,,TRUE,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,282.0
KRNP 171915Z AUTO 29005KT 10SM -SN SCT017 02/00 A2963 RMK AO2 T00151003,KRNP,2021-01-17T19:15:00Z,43.0,-84.13,1.5,-0.3,290,5,,10.0,29.630905,,,TRUE,TRUE,,,,,,-SN,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,224.0
KRNH 171915Z AUTO 31005KT 10SM OVC006 M05/M08 A2976 RMK AO2 T10541076,KRNH,2021-01-17T19:15:00Z,45.15,-92.53,-5.4,-7.6,310,5,,10.0,29.760826,,,TRUE,TRUE,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,302.0
KRMY 171915Z AUTO 23006KT 2SM -SN OVC007 01/00 A2963 RMK AO2 T00061001,KRMY,2021-01-17T19:15:00Z,42.25,-84.95,0.6,-0.1,230,6,,2.0,29.630905,,,TRUE,TRUE,,,,,,-SN,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,285.0
KRMN 171915Z AUTO 24012G16KT 10SM BKN060 09/M11 A2981 RMK AO2 T00881110,KRMN,2021-01-17T19:15:00Z,38.4,-77.45,8.8,-11.0,240,12,16,10.0,29.811024,,,TRUE,TRUE,,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
KRID 171915Z AUTO 24013G16KT 1 3/4SM -SN BKN007 BKN011 OVC016 00/00 A2969 RMK AO2,KRID,2021-01-17T19:15:00Z,39.75,-84.85,0.0,0.0,240,13,16,1.75,29.68996,,,TRUE,TRUE,,,,,,-SN,BKN,700,BKN,1100,OVC,1600,,,IFR,,,,,,,,,,,,SPECI,346.0
KRGK 171915Z AUTO 28004KT 10SM BKN010 OVC026 M03/M06 A2976 RMK AO2,KRGK,2021-01-17T19:15:00Z,44.58,-92.48,-3.0,-6.0,280,4,,10.0,29.760826,,,TRUE,TRUE,,,,,,,BKN,1000,OVC,2600,,,,,MVFR,,,,,,,,,,,,METAR,238.0
KRFI 171915Z AUTO 29010G14KT 260V320 10SM SCT120 14/M05 A3009 RMK AO2 T01431051,KRFI,2021-01-17T19:15:00Z,32.15,-94.85,14.3,-5.1,290,10,14,10.0,30.088583,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
KRDK 171915Z AUTO 30011G18KT 10SM SCT022 02/M02 A2987 RMK AO2,KRDK,2021-01-17T19:15:00Z,41.02,-95.27,2.0,-2.0,300,11,18,10.0,29.870079,,,TRUE,TRUE,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,317.0
KRCZ 171915Z AUTO 22010G15KT 10SM SCT045 08/M03 A2989 RMK AO2 T00791029,KRCZ,2021-01-17T19:15:00Z,34.88,-79.77,7.9,-2.9,220,10,15,10.0,29.890747,,,TRUE,TRUE,,,,,,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,SPECI,110.0
KRCX 171915Z AUTO 34003KT 4SM BR M02/M03 A2972 RMK AO2 T10171030,KRCX,2021-01-17T19:15:00Z,45.5,-91.0,-1.7,-3.0,340,3,,4.0,29.719488,,,TRUE,TRUE,,,,,,BR,,,,,,,,,,,,,,,,,,,,,METAR,373.0
KRCM 171915Z AUTO 28012G21KT 10SM SCT030 OVC055 04/M02 A2987 RMK AO2,KRCM,2021-01-17T19:15:00Z,38.78,-93.8,4.0,-2.0,280,12,21,10.0,29.870079,,,TRUE,TRUE,,,,,,,SCT,3000,OVC,5500,,,,,VFR,,,,,,,,,,,,METAR,242.0
KRCE 171915Z AUTO 32017G24KT 10SM CLR 11/M07 A3006 RMK AO2,KRCE,2021-01-17T19:15:00Z,35.48,-97.82,11.0,-7.0,320,17,24,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,412.0
KRBW 171915Z AUTO 24012G16KT 10SM CLR 11/M02 A2995 RMK AO2,KRBW,2021-01-17T19:15:00Z,32.92,-80.63,11.0,-2.0,240,12,16,10.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KRAW 171915Z AUTO 31009G16KT 270V340 10SM SCT028 SCT055 OVC100 04/M02 A2988 RMK AO2 T00351022,KRAW,2021-01-17T19:15:00Z,38.35,-93.35,3.5,-2.2,310,9,16,10.0,29.878937,,,TRUE,TRUE,,,,,,,SCT,2800,SCT,5500,OVC,10000,,,VFR,,,,,,,,,,,,METAR,285.0
KPZQ 171915Z AUTO 35006KT 10SM OVC019 M01/M04 A2963 RMK AO2 T10131045,KPZQ,2021-01-17T19:15:00Z,45.4,-83.82,-1.3,-4.5,350,6,,10.0,29.630905,,,TRUE,TRUE,,,,,,,OVC,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,199.0
KPWC 171915Z AUTO 01005KT 7SM OVC007 M06/M07 A2979 RMK AO2,KPWC,2021-01-17T19:15:00Z,46.72,-94.38,-6.0,-7.0,10,5,,7.0,29.790354,,,TRUE,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,394.0
KPVB 171915Z AUTO 32006KT 10SM SCT022 BKN028 OVC032 M01/M04 A2971 RMK AO1 T10071039,KPVB,2021-01-17T19:15:00Z,42.68,-90.43,-0.7,-3.9,320,6,,10.0,29.71063,,,TRUE,TRUE,,,,,,,SCT,2200,BKN,2800,OVC,3200,,,MVFR,,,,,,,,,,,,METAR,311.0
KPTS 171915Z AUTO 28007G15KT 250V320 10SM BKN095 08/M01 A2992 RMK AO2 T00811008,KPTS,2021-01-17T19:15:00Z,37.45,-94.73,8.1,-0.8,280,7,15,10.0,29.920275,,,TRUE,TRUE,,,,,,,BKN,9500,,,,,,,VFR,,,,,,,,,,,,METAR,286.0
KPTB 171915Z AUTO 22009G14KT 10SM CLR 09/M04 A2982 RMK AO2 T00941037,KPTB,2021-01-17T19:15:00Z,37.17,-77.52,9.4,-3.7,220,9,14,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,56.0
KPSK 171915Z AUTO 25012G19KT 10SM OVC050 02/M02 A2980 RMK AO2 T00151022,KPSK,2021-01-17T19:15:00Z,37.13,-80.67,1.5,-2.2,250,12,19,10.0,29.799213,,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,629.0
KPRO 171915Z AUTO 33013KT 10SM OVC017 00/M04 A2982 RMK AO2 T10051043,KPRO,2021-01-17T19:15:00Z,41.83,-94.17,-0.5,-4.3,330,13,,10.0,29.819881,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,308.0
KPQN 171915Z AUTO 33010G16KT M01/M03 A2979 RMK AO2 PWINO,KPQN,2021-01-17T19:15:00Z,43.98,-96.28,-1.0,-3.0,330,10,16,,29.790354,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,METAR,529.0
KPOV 171915Z AUTO 25009KT 10SM BKN015 OVC023 01/M02 A2965 RMK AO2 T00081022 PWINO,KPOV,2021-01-17T19:15:00Z,41.22,-81.25,0.8,-2.2,250,9,,10.0,29.648623,,,TRUE,TRUE,,,,,TRUE,,BKN,1500,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,363.0
KPO1 171915Z AUTO 00000KT 9SM M01/M06 A2984 ,KPO1,2021-01-17T19:15:00Z,48.13,-105.17,-1.0,-6.0,0,0,,9.0,29.840551,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,621.0
KPMH 171915Z AUTO 00000KT 4SM -RA BKN014 BKN019 OVC027 02/01 A2976 RMK AO2 T00200012,KPMH,2021-01-17T19:15:00Z,38.83,-82.85,2.0,1.2,0,0,,4.0,29.760826,,,TRUE,TRUE,,,,,,-RA,BKN,1400,BKN,1900,OVC,2700,,,MVFR,,,,,,,,,,,,METAR,200.0
KPLR 171915Z AUTO 21012G17KT 10SM CLR 12/M03 A2991 RMK A01,KPLR,2021-01-17T19:15:00Z,33.57,-86.25,12.0,-3.0,210,12,17,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,145.0
KPLD 171915Z AUTO 27006KT 3SM -SN SCT010 BKN038 OVC044 00/M01 A2968 RMK AO2,KPLD,2021-01-17T19:15:00Z,40.45,-84.98,0.0,-1.0,270,6,,3.0,29.681103,,,TRUE,TRUE,,,,,,-SN,SCT,1000,BKN,3800,OVC,4400,,,MVFR,,,,,,,,,,,,SPECI,282.0
KPJC 171915Z AUTO 23008KT 10SM SCT024 OVC030 02/M01 A2968 RMK AO2,KPJC,2021-01-17T19:15:00Z,40.8,-80.17,2.0,-1.0,230,8,,10.0,29.681103,,,TRUE,TRUE,,,,,,,SCT,2400,OVC,3000,,,,,MVFR,,,,,,,,,,,,METAR,273.0
KPGV 171915Z AUTO 21005G09KT 10SM CLR 10/M03 A2989 RMK AO2,KPGV,2021-01-17T19:15:00Z,35.63,-77.4,10.0,-3.0,210,5,9,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KPEX 171915Z AUTO 32004KT 5SM BR OVC008 M05/M05 A2977 RMK AO2,KPEX,2021-01-17T19:15:00Z,45.37,-94.73,-5.0,-5.0,320,4,,5.0,29.769686,,,TRUE,TRUE,,,,,,BR,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,359.0
KPEA 171915Z AUTO 30006KT 10SM BKN014 BKN024 OVC030 00/M03 A2980 RMK AO2 T00001035,KPEA,2021-01-17T19:15:00Z,41.4,-92.95,0.0,-3.5,300,6,,10.0,29.799213,,,TRUE,TRUE,,,,,,,BKN,1400,BKN,2400,OVC,3000,,,MVFR,,,,,,,,,,,,METAR,264.0
KPDC 171915Z AUTO 31005KT 10SM OVC014 M01/M05 A2975 RMK AO2 T10131050,KPDC,2021-01-17T19:15:00Z,43.02,-91.12,-1.3,-5.0,310,5,,10.0,29.749016,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,201.0
KPCZ 171915Z AUTO 34003KT 10SM OVC026 00/M06 A2970 RMK AO2 T10021062,KPCZ,2021-01-17T19:15:00Z,44.33,-89.02,-0.2,-6.2,340,3,,10.0,29.698818,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,248.0
KPBH 171915Z AUTO 33006KT 10SM OVC016 M04/M07 A2969 RMK AO2 T10431070,KPBH,2021-01-17T19:15:00Z,45.7,-90.4,-4.3,-7.0,330,6,,10.0,29.68996,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,SPECI,445.0
KPAN 171915Z AUTO 21004KT 10SM CLR 17/M23 A3020 RMK AO2,KPAN,2021-01-17T19:15:00Z,34.25,-111.33,17.0,-23.0,210,4,,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1575.0
KOZW 171915Z AUTO 25006KT 5SM BR SCT008 BKN029 OVC045 01/00 A2962 RMK AO2 T00110000,KOZW,2021-01-17T19:15:00Z,42.62,-83.98,1.1,0.0,250,6,,5.0,29.619095,,,TRUE,TRUE,,,,,,BR,SCT,800,BKN,2900,OVC,4500,,,MVFR,,,,,,,,,,,,METAR,288.0
KOZS 171915Z AUTO 25011KT 10SM SCT048 BKN090 OVC110 03/M04 A2985 RMK AO2,KOZS,2021-01-17T19:15:00Z,37.97,-92.68,3.0,-4.0,250,11,,10.0,29.84941,,,TRUE,TRUE,,,,,,,SCT,4800,BKN,9000,OVC,11000,,,VFR,,,,,,,,,,,,METAR,321.0
KOSC 171915Z AUTO 03003KT 10SM OVC013 00/M02 A2961 RMK AO2 T00001023,KOSC,2021-01-17T19:15:00Z,44.45,-83.4,0.0,-2.3,30,3,,10.0,29.610237,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,191.0
KORS 171915Z AUTO VRB03KT 10SM BKN013 09/07 A3045 RMK AO2,KORS,2021-01-17T19:15:00Z,48.7,-122.92,9.0,7.0,0,3,,10.0,30.448818,,,TRUE,TRUE,,,,,,,BKN,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,7.0
KOQN 171915Z AUTO 26010G14KT 10SM SCT043 07/M02 A2969 RMK AO2,KOQN,2021-01-17T19:15:00Z,39.98,-75.58,7.0,-2.0,260,10,14,10.0,29.68996,,,TRUE,TRUE,,,,,,,SCT,4300,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
KOOA 171915Z AUTO 31012KT 10SM OVC036 00/M02 A2980 RMK AO2 T00021024,KOOA,2021-01-17T19:15:00Z,41.23,-92.5,0.2,-2.4,310,12,,10.0,29.799213,,,TRUE,TRUE,,,,,,,OVC,3600,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
KONZ 171915Z AUTO 27007KT 10SM SCT017 BKN021 OVC048 03/00 A2964 RMK AO2 T00250003,KONZ,2021-01-17T19:15:00Z,42.1,-83.15,2.5,0.3,270,7,,10.0,29.639763,,,TRUE,TRUE,,,,,,,SCT,1700,BKN,2100,OVC,4800,,,MVFR,,,,,,,,,,,,METAR,179.0
KONM 171915Z AUTO 00000KT 10SM CLR 11/M12 A3014 RMK AO2 T01051117,KONM,2021-01-17T19:15:00Z,34.02,-106.9,10.5,-11.7,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1467.0
KONA 171915Z AUTO 33007KT 10SM OVC014 M02/M03 A2976 RMK AO2,KONA,2021-01-17T19:15:00Z,44.07,-91.7,-2.0,-3.0,330,7,,10.0,29.760826,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,200.0
KOLZ 171915Z AUTO 31009KT 10SM OVC005 M06/M07 A2975 RMK A01,KOLZ,2021-01-17T19:15:00Z,42.67,-91.97,-6.0,-7.0,310,9,,10.0,29.749016,,,TRUE,TRUE,,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,328.0
KOLG 171915Z AUTO 00000KT 10SM BKN013 OVC022 M03/M06 A2973 RMK AO1,KOLG,2021-01-17T19:15:00Z,46.3,-91.82,-3.0,-6.0,0,0,,10.0,29.731298,,,TRUE,TRUE,,,,,,,BKN,1300,OVC,2200,,,,,MVFR,,,,,,,,,,,,METAR,334.0
KOKV 171915Z AUTO 25009KT 10SM OVC055 06/M04 A2971 RMK AO2,KOKV,2021-01-17T19:15:00Z,39.13,-78.15,6.0,-4.0,250,9,,10.0,29.71063,,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,213.0
KOEO 171915Z AUTO 30004KT 10SM OVC004 M07/M07 A2980 RMK AO2 T10661066,KOEO,2021-01-17T19:15:00Z,45.32,-92.7,-6.6,-6.6,300,4,,10.0,29.799213,,,TRUE,TRUE,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,269.0
KOEL 171915Z AUTO 34013G17KT 10SM CLR 07/M12 A3003 RMK AO1 T00661117,KOEL,2021-01-17T19:15:00Z,39.12,-100.82,6.6,-11.7,340,13,17,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,924.0
KOEL 171915Z AUTO 34013G17KT 10SM CLR 07/M12 A3003 RMK AO1 T00661117,KOEL,2021-01-17T19:15:00Z,39.12,-100.82,6.6,-11.7,340,13,17,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,924.0
KOEB 171915Z AUTO 23005KT 3SM -SN BKN008 BKN015 OVC021 01/00 A2964 RMK AO2 T00061003,KOEB,2021-01-17T19:15:00Z,41.92,-85.05,0.6,-0.3,230,5,,3.0,29.639763,,,TRUE,TRUE,,,,,,-SN,BKN,800,BKN,1500,OVC,2100,,,IFR,,,,,,,,,,,,METAR,291.0
KOCW 171915Z AUTO 23008KT 10SM CLR 11/M03 A2988 RMK AO2 T01071029,KOCW,2021-01-17T19:15:00Z,35.57,-77.05,10.7,-2.9,230,8,,10.0,29.878937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
KO22 171915Z AUTO 00000KT 10SM CLR 20/06 A3017 RMK A01,KO22,2021-01-17T19:15:00Z,38.03,-120.42,20.0,6.0,0,0,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,637.0
KNRN 171915Z AUTO 33016G20KT 10SM CLR 07/M07 A3002 RMK AO2,KNRN,2021-01-17T19:15:00Z,39.85,-99.9,7.0,-7.0,330,16,20,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,726.0
KN03 171915Z AUTO 27007KT 10SM SCT029 OVC038 01/M02 A2955 RMK AO2,KN03,2021-01-17T19:15:00Z,42.6,-76.22,1.0,-2.0,270,7,,10.0,29.551182,,,TRUE,TRUE,,,,,,,SCT,2900,OVC,3800,,,,,VFR,,,,,,,,,,,,METAR,361.0
KMZH 171915Z AUTO 00000KT 10SM OVC009 M05/M07 A2973 RMK AO2,KMZH,2021-01-17T19:15:00Z,46.42,-92.8,-5.0,-7.0,0,0,,10.0,29.731298,,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,SPECI,331.0
KMYJ 171915Z AUTO 27010KT 2SM OVC011 M01/M02 A2982 RMK AO2,KMYJ,2021-01-17T19:15:00Z,39.15,-91.82,-1.0,-2.0,270,10,,2.0,29.819881,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,IFR,,,,,,,,,,,,SPECI,249.0
KMXO 171915Z AUTO 28011KT 9SM FEW040 FEW055 M04/M05 A2975 RMK AO2,KMXO,2021-01-17T19:15:00Z,42.22,-91.17,-4.0,-5.0,280,11,,9.0,29.749016,,,TRUE,TRUE,,,,,,,FEW,4000,FEW,5500,,,,,VFR,,,,,,,,,,,,METAR,251.0
KMWM 171915Z AUTO 31013KT 10SM SCT044 M03/M05 A2977 RMK AO2,KMWM,2021-01-17T19:15:00Z,43.9,-95.1,-3.0,-5.0,310,13,,10.0,29.769686,,,TRUE,TRUE,,,,,,,SCT,4400,,,,,,,VFR,,,,,,,,,,,,METAR,427.0
KMVE 171915Z AUTO 01008KT 10SM BKN014 BKN021 OVC028 M03/M06 A2981 RMK AO2,KMVE,2021-01-17T19:15:00Z,44.97,-95.72,-3.0,-6.0,10,8,,10.0,29.811024,,,TRUE,TRUE,,,,,,,BKN,1400,BKN,2100,OVC,2800,,,MVFR,,,,,,,,,,,,METAR,319.0
KMUT 171915Z AUTO 29007KT 10SM OVC060 M02/M04 A2978 RMK AO2,KMUT,2021-01-17T19:15:00Z,41.37,-91.15,-2.0,-4.0,290,7,,10.0,29.778543,,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
KMTV 171915Z AUTO 28005KT 10SM OVC049 07/M03 A2984 RMK AO2 T00731031,KMTV,2021-01-17T19:15:00Z,36.63,-80.02,7.3,-3.1,280,5,,10.0,29.840551,,,TRUE,TRUE,,,,,,,OVC,4900,,,,,,,VFR,,,,,,,,,,,,SPECI,276.0
KMRT 171915Z AUTO 24005KT 1 1/4SM OVC004 00/00 A2969 RMK AO2 T00011002,KMRT,2021-01-17T19:15:00Z,40.22,-83.35,0.1,-0.2,240,5,,1.25,29.68996,,,TRUE,TRUE,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,SPECI,302.0
KMQJ 171915Z AUTO 27007KT 3SM SCT014 BKN050 OVC070 00/00 A2971 RMK AO1,KMQJ,2021-01-17T19:15:00Z,39.85,-85.9,0.0,0.0,270,7,,3.0,29.71063,,,TRUE,TRUE,,,,,,,SCT,1400,BKN,5000,OVC,7000,,,MVFR,,,,,,,,,,,,SPECI,262.0
KMPV 171915Z AUTO 27008G15KT 2 1/2SM -SN BR FEW026 OVC033 M01/M03 A2937 RMK AO2 P0000 T10061028,KMPV,2021-01-17T19:15:00Z,44.2,-72.57,-0.6,-2.8,270,8,15,2.5,29.371063,,,TRUE,TRUE,,,,,,-SN BR,FEW,2600,OVC,3300,,,,,IFR,,,,,,0.005,,,,,,SPECI,336.0
KMOX 171915Z AUTO 32010KT 10SM -SN CLR M04/M06 RMK AO2,KMOX,2021-01-17T19:15:00Z,45.57,-95.97,-4.0,-6.0,320,10,,10.0,,,,TRUE,TRUE,,,,,,-SN,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,346.0
KMOP 171915Z AUTO 28006KT 7SM -SN SCT017 BKN028 OVC043 02/M02 A2962 RMK AO2 T00161020,KMOP,2021-01-17T19:15:00Z,43.62,-84.73,1.6,-2.0,280,6,,7.0,29.619095,,,TRUE,TRUE,,,,,,-SN,SCT,1700,BKN,2800,OVC,4300,,,MVFR,,,,,,,,,,,,METAR,229.0
KMNI 171915Z AUTO 28006G15KT 10SM CLR 10/M02 A2993 RMK AO2,KMNI,2021-01-17T19:15:00Z,33.58,-80.22,10.0,-2.0,280,6,15,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,29.0
KMKS 171915Z AUTO 25005KT 10SM CLR 10/M01 A2993 RMK AO2,KMKS,2021-01-17T19:15:00Z,33.18,-80.03,10.0,-1.0,250,5,,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
KMKJ 171915Z AUTO 27008KT 10SM SCT013 SCT029 BKN041 01/M01 A2979 RMK AO2 T00091015,KMKJ,2021-01-17T19:15:00Z,36.88,-81.33,0.9,-1.5,270,8,,10.0,29.790354,,,TRUE,TRUE,,,,,,,SCT,1300,SCT,2900,BKN,4100,,,VFR,,,,,,,,,,,,SPECI,777.0
